business_unit_id,period_start,headcount_x,avg_attrition_risk,p90_attrition_risk,avg_tenure,revenue,operating_margin_pct,productivity_index,avg_vacancy_days,quality_incidents,headcount_y,operating_margin_pct_lag1,productivity_index_lag1,avg_vacancy_days_lag1,quality_incidents_lag1,revenue_lag1,revenue_lag_1,revenue_lag_3_mean,revenue_lag_6_mean,revenue_growth_lag_1,revenue_next,revenue_growth_next,operating_margin_pct_next,productivity_index_next,avg_vacancy_days_next,quality_incidents_next,month,year,pred_operating_margin_pct_next,pred_productivity_index_next,pred_avg_vacancy_days_next,pred_quality_incidents_next
BU_01,2023-04-01,27,0.2602784001354118,0.5618718849431196,9.37037037037037,11556330.853465846,0.0653571724372234,1.0920025586187188,36.04601389430543,9.98529739455882,43,0.0522945949062415,0.9901927942032795,37.063640218030606,9.128117192914074,11398419.17394882,11398419.17394882,11486539.61495631,10896618.238501536,-0.020790200116928115,12131134.213751812,0.0497392613256289,0.0553016949908065,1.0013031635863143,33.81222745118198,9.456177123019868,4,2023,0.059914860399046546,0.9922177719061192,35.24374085271177,8.327005637569748
BU_01,2023-05-01,32,0.2573892521602563,0.47232365699754875,9.53125,12131134.213751812,0.0553016949908065,1.0013031635863143,33.81222745118198,9.456177123019868,50,0.0653571724372234,1.0920025586187188,36.04601389430543,9.98529739455882,11556330.853465846,11556330.853465846,11531725.328833045,11149745.246051602,0.013853822807107674,12831788.4405154,0.05775669565747035,0.0414847938763432,0.9729045519900934,38.14708657879253,7.07310681849507,5,2023,0.06013925115309094,0.9979864319634697,35.20405280739639,8.084277558476836
BU_01,2023-06-01,37,0.27047235593425495,0.6273727416625089,9.783783783783784,12831788.4405154,0.0414847938763432,0.9729045519900934,38.14708657879253,7.07310681849507,53,0.0553016949908065,1.0013031635863143,33.81222745118198,9.456177123019868,12131134.213751812,12131134.213751812,11695294.747055491,11496321.328055171,0.04973926132562889,13164992.33405886,0.02596706570468333,0.0594931538051386,0.96704522590932,33.72581835270721,9.214599407786856,6,2023,0.055799954112816165,1.0024591043847488,35.04779279408302,7.8936432470272315
BU_01,2023-07-01,39,0.2690231445726288,0.4761271541222032,10.487179487179487,13164992.33405886,0.0594931538051386,0.96704522590932,33.72581835270721,9.214599407786856,56,0.0414847938763432,0.9729045519900934,38.14708657879253,7.07310681849507,12831788.4405154,12831788.4405154,12173084.502577687,11829812.058766998,0.057756695657470436,12765885.256043063,-0.03031578506758988,0.0321563990611453,0.9922063697445002,41.70475266648642,6.938682783219861,7,2023,0.05843939691528361,0.9960364626106237,35.88181933387206,8.505443031535666
BU_01,2023-08-01,40,0.2487841019891734,0.4706851295618367,11.2,12765885.256043063,0.0321563990611453,0.9922063697445002,41.70475266648642,6.938682783219861,59,0.0594931538051386,0.96704522590932,33.72581835270721,9.214599407786856,13164992.33405886,13164992.33405886,12709304.99610869,12120515.162470868,0.025967065704683323,13513646.001375703,0.05857492295559117,0.0703712871883252,0.969379593386422,37.36476370024002,7.298615800135566,8,2023,0.05878293774844002,0.9987260040846784,35.44626652828982,8.017261118836142
BU_01,2023-09-01,42,0.2622767085785306,0.48597432735520746,11.857142857142858,13513646.001375703,0.0703712871883252,0.969379593386422,37.36476370024002,7.298615800135566,62,0.0321563990611453,0.9922063697445002,41.70475266648642,6.938682783219861,12765885.256043063,12765885.256043063,12920888.676872442,12308091.711963966,-0.030315785067589918,13728704.167773657,0.015914148289518627,0.0498605780884045,0.9799579320835824,34.878062841095606,6.471498002449051,9,2023,0.058847073359643454,1.0085574130952926,34.3821460622503,8.319177856519751
BU_01,2023-10-01,49,0.26944721906807034,0.5181222067457816,11.73469387755102,13728704.167773657,0.0498605780884045,0.9799579320835824,34.878062841095606,6.471498002449051,64,0.0703712871883252,0.969379593386422,37.36476370024002,7.298615800135566,13513646.001375703,13513646.001375703,13148174.530492544,12660629.516535113,0.05857492295559119,14141181.491934378,0.030044883997788947,0.0649197974207677,1.0325135490927035,37.59253506306096,7.6252858357960625,10,2023,0.055970087387800696,1.0203596145748415,35.46695880816332,8.409900101576946
BU_01,2023-11-01,52,0.2630606451085184,0.48044307547227694,12.288461538461538,14141181.491934378,0.0649197974207677,1.0325135490927035,37.59253506306096,7.6252858357960625,67,0.0498605780884045,0.9799579320835824,34.878062841095606,6.471498002449051,13728704.167773657,13728704.167773657,13336078.475064142,13022691.735586418,0.015914148289518648,14117586.460329274,-0.0016685332564723636,0.0672442481753355,0.976458787203795,38.15838214490673,7.24028672170415,11,2023,0.05718720876041077,0.999451145868556,35.79788409069361,7.916000560183921
BU_01,2023-12-01,55,0.252957458706282,0.466649394398264,12.836363636363636,14117586.460329274,0.0672442481753355,0.976458787203795,38.15838214490673,7.24028672170415,71,0.0649197974207677,1.0325135490927035,37.59253506306096,7.6252858357960625,14141181.491934378,14141181.491934378,13794510.553694582,13357699.61528351,0.03004488399778893,14917507.463963306,0.05666131430339225,0.0689124702733914,1.029685640865397,31.75038895813144,9.708229047987649,12,2023,0.057749146433887316,1.000084154670194,35.92938213337696,8.396540919935754
BU_01,2024-01-01,58,0.2826323439811816,0.5538694873200517,13.379310344827585,14917507.463963306,0.0689124702733914,1.029685640865397,31.75038895813144,9.708229047987649,73,0.0672442481753355,0.976458787203795,38.15838214490673,7.24028672170415,14117586.460329274,14117586.460329274,13995824.040012436,13571999.28525249,-0.0016685332564723154,15079486.244238583,0.010858300601931995,0.0804974472373052,1.044318057511901,34.402012798311816,6.1584172678778,1,2024,0.06232185724040827,1.005169747336011,35.78672597922655,8.141422756852153
BU_01,2024-02-01,61,0.25362394272936445,0.49456584618673555,13.918032786885245,15079486.244238583,0.0804974472373052,1.044318057511901,34.402012798311816,6.1584172678778,73,0.0689124702733914,1.029685640865397,31.75038895813144,9.708229047987649,14917507.463963306,14917507.463963306,14392091.805408984,13864085.140236562,0.056661314303392274,15374074.65582828,0.01953570611215288,0.0548706180319225,0.9756840560652772,33.10574623531957,8.993588045728263,2,2024,0.06581687229200572,1.0143090528003411,36.227402577237015,7.615865729512633
BU_01,2024-03-01,63,0.25093968056410587,0.4926304991561877,14.603174603174603,15374074.65582828,0.0548706180319225,0.9756840560652772,33.10574623531957,8.993588045728263,75,0.0804974472373052,1.044318057511901,34.402012798311816,6.1584172678778,15079486.244238583,15079486.244238583,14704860.056177055,14249685.304935815,0.010858300601932047,15396897.244777262,0.0014844853729346135,0.0592939789757114,0.9343643739695529,42.802496461478746,10.42936759956119,3,2024,0.06451529274829232,1.0088209454197918,35.2917566139299,8.017147072385352
BU_01,2024-04-01,66,0.2951681982822484,0.708534325946244,15.121212121212121,15396897.244777262,0.0592939789757114,0.9343643739695529,42.802496461478746,10.42936759956119,77,0.0548706180319225,0.9756840560652772,33.10574623531957,8.993588045728263,15374074.65582828,15374074.65582828,15123689.454676723,14559756.747344578,0.01953570611215283,14408259.859873096,-0.06421016969763305,0.0651338057977675,1.1085675154973331,29.39601293211419,7.589852429405581,4,2024,0.06225299753703919,1.011868825647118,35.51716589278228,7.790778768043618
BU_01,2024-05-01,70,0.27375972580591795,0.547909205137355,15.485714285714286,14408259.859873096,0.0651338057977675,1.1085675154973331,29.39601293211419,7.589852429405581,80,0.0592939789757114,0.9343643739695529,42.802496461478746,10.42936759956119,15396897.244777262,15396897.244777262,15283486.048281377,14837788.92684518,0.001484485372934552,16311425.928950714,0.13208854418137772,0.057145555950527,0.9719328605754756,37.33176777241373,10.287423146632165,5,2024,0.06391182442237561,1.0271299023044056,34.171258583555044,8.08145525821087
BU_01,2024-06-01,73,0.2616412000773273,0.5711182962296499,16.013698630136986,16311425.928950714,0.057145555950527,0.9719328605754756,37.33176777241373,10.287423146632165,80,0.0651338057977675,1.1085675154973331,29.39601293211419,7.589852429405581,14408259.859873096,14408259.859873096,15059743.920159547,14882301.988168301,-0.06421016969763305,15552457.036112608,-0.04652989236771948,0.0639983064920966,1.0233928330846105,32.802755938374666,5.817297231803565,6,2024,0.058989725770757076,1.0249413124836235,34.35030264388368,7.125820599797823
BU_01,2024-07-01,73,0.23189388054589932,0.43001142441837886,17.013698630136986,15552457.036112608,0.0639983064920966,1.0233928330846105,32.802755938374666,5.817297231803565,82,0.057145555950527,0.9719328605754756,37.33176777241373,10.287423146632165,16311425.928950714,16311425.928950714,15372194.344533691,15247941.899605207,0.13208854418137772,16046857.741779866,0.03178923462185204,0.0510722009789525,1.015235941299003,32.156009923510474,9.983765100414718,7,2024,0.06369218451149766,1.0184160092898913,35.40229668437411,8.297605220315877
BU_01,2024-08-01,74,0.2328375999383626,0.41582757864614833,17.83783783783784,16046857.741779866,0.0510722009789525,1.015235941299003,32.156009923510474,9.983765100414718,85,0.0639983064920966,1.0233928330846105,32.802755938374666,5.817297231803565,15552457.036112608,15552457.036112608,15424047.60831214,15353766.828296756,-0.04652989236771954,16342470.151833411,0.01842182530751078,0.0686904732708014,1.051737109302315,36.349224065741176,6.280441544959135,8,2024,0.06074129702803988,1.0233544854090035,34.49743429791363,7.532922207797572
BU_01,2024-09-01,76,0.21414799123847045,0.39197141091172993,18.473684210526315,16342470.151833411,0.0686904732708014,1.051737109302315,36.349224065741176,6.280441544959135,87,0.0510722009789525,1.015235941299003,32.156009923510474,9.983765100414718,16046857.741779866,16046857.741779866,15970246.902281063,15514995.411220305,0.031789234621852014,16383463.187134355,0.0025083744941914498,0.0576327571557499,1.0667027065898895,35.4693123843376,8.10217573553449,9,2024,0.06415293646175838,1.0274150072379693,34.425409976107105,7.591228055792307
BU_01,2024-10-01,80,0.218892410935551,0.40319957012540936,18.75,16383463.187134355,0.0576327571557499,1.0667027065898895,35.4693123843376,8.10217573553449,91,0.0686904732708014,1.051737109302315,36.349224065741176,6.280441544959135,16342470.151833411,16342470.151833411,15980594.976575295,15676394.660554493,0.018421825307510797,16196122.469273008,-0.011434744639855037,0.0727950791679997,1.0189636996125249,37.74455455397246,6.092950868280323,10,2024,0.058422878750465757,1.039201839960175,34.96720355510648,8.184639431210021
BU_01,2024-11-01,79,0.21662714247718087,0.4070403886957523,19.772151898734176,16196122.469273008,0.0727950791679997,1.0189636996125249,37.74455455397246,6.092950868280323,91,0.0576327571557499,1.0667027065898895,35.4693123843376,8.10217573553449,16383463.187134355,16383463.187134355,16257597.026915878,15840822.31761401,0.00250837449419139,16821127.304309934,0.038589781981623925,0.0600398580802625,1.0153807159710857,35.92410267999974,8.717363237553824,11,2024,0.06025662973601778,1.015922641399736,35.06156530436735,7.929810079604989
BU_01,2024-12-01,81,0.19355159841638847,0.34545622719847113,20.382716049382715,16821127.304309934,0.0600398580802625,1.0153807159710857,35.92410267999974,8.717363237553824,92,0.0727950791679997,1.0189636996125249,37.74455455397246,6.092950868280323,16196122.469273008,16196122.469273008,16307351.936080256,16138799.419180661,-0.011434744639855055,16388381.210881963,-0.02572634316352223,0.0612143251420907,1.0140884947572546,32.27529515790724,11.032164897276584,12,2024,0.060148004652178,1.0213858642861544,34.8170884356063,8.25347855985369
BU_01,2025-01-01,84,0.20903090315793676,0.4002726456080289,20.797619047619047,16388381.210881963,0.0612143251420907,1.0140884947572546,32.27529515790724,11.032164897276584,95,0.0600398580802625,1.0153807159710857,35.92410267999974,8.717363237553824,16821127.304309934,16821127.304309934,16466904.320239099,16223749.648407197,0.03858978198162388,16883530.701147098,0.030213447191254808,0.066616794403611,1.029778380928751,38.65074518732092,7.282798260829872,1,2025,0.061052265128054305,1.0096558446217043,36.13067121877917,8.273483312699302
BU_01,2025-02-01,86,0.20247974004625782,0.4121068294103452,21.406976744186046,16883530.701147098,0.066616794403611,1.029778380928751,38.65074518732092,7.282798260829872,97,0.0612143251420907,1.0140884947572546,32.27529515790724,11.032164897276584,16388381.210881963,16388381.210881963,16468543.661488302,16363070.344202092,-0.02572634316352218,17596148.6621117,0.042207875448479794,0.0576061927659967,1.0167444261368117,35.18669033205569,5.830920808079082,2,2025,0.06354466712332106,1.0194380965076657,36.243240933999125,7.782367092546315
BU_01,2025-03-01,90,0.2063789157994791,0.41811869606476,21.633333333333333,17596148.6621117,0.0576061927659967,1.0167444261368117,35.18669033205569,5.830920808079082,101,0.066616794403611,1.029778380928751,38.65074518732092,7.282798260829872,16883530.701147098,16883530.701147098,16697679.738779664,16502515.837429963,0.03021344719125474,17769030.600688454,0.009824987381983551,0.0448541456943824,1.0408804166067422,31.945715360559294,7.434611122430844,3,2025,0.06235197970108808,1.0200336063647124,35.15003574479402,8.256727287279434
BU_01,2025-04-01,91,0.21598035017090414,0.5818540430137851,22.439560439560438,17769030.600688454,0.0448541456943824,1.0408804166067422,31.945715360559294,7.434611122430844,101,0.0576061927659967,1.0167444261368117,35.18669033205569,5.830920808079082,17596148.6621117,17596148.6621117,16956020.19138025,16711462.255809678,0.042207875448479815,18286476.106891744,0.029120637913879324,0.0770451175137581,1.0900700278144806,32.09126532501092,9.354390114951793,4,2025,0.057930334596785496,1.0203337565718709,35.57026512772811,7.997130242191599
BU_01,2025-05-01,92,0.219741360844273,0.5111709076873902,23.23913043478261,18286476.106891744,0.0770451175137581,1.0900700278144806,32.09126532501092,9.354390114951793,101,0.0448541456943824,1.0408804166067422,31.945715360559294,7.434611122430844,17769030.600688454,17769030.600688454,17416236.654649083,16942390.15806869,0.009824987381983563,17580611.948683247,-0.03860033798105438,0.0735865785101736,1.0357523524180616,33.71130887636365,8.638501184772059,5,2025,0.058575221947151986,1.0228198466650342,35.132777317191916,7.748102817675464
BU_01,2025-06-01,95,0.21085771518580915,0.4590376342454215,23.63157894736842,17580611.948683247,0.0735865785101736,1.0357523524180616,33.71130887636365,8.638501184772059,103,0.0770451175137581,1.0900700278144806,32.09126532501092,9.354390114951793,18286476.106891744,18286476.106891744,17883885.123230632,17290782.43100515,0.02912063791387931,17972603.636263404,0.022296817012078834,0.0537931655905872,0.9921780318832112,40.57872655445379,12.409196391107407,6,2025,0.056378704370099224,1.0252958157280303,34.89596277600011,7.831289615565785
BU_01,2025-07-01,97,0.17149990339101834,0.3125727079823308,24.22680412371134,17972603.636263404,0.0537931655905872,0.9921780318832112,40.57872655445379,12.409196391107407,104,0.0735865785101736,1.0357523524180616,33.71130887636365,8.638501184772059,17580611.948683247,17580611.948683247,17878706.21875448,17417363.20506737,-0.03860033798105433,17314665.160132445,-0.036607855458595503,0.0587708341323538,1.0704139343359875,25.902565117297843,8.030559299934161,7,2025,0.060176058307462914,1.0208144226972073,35.493701770134884,8.083269563629957
BU_01,2025-08-01,99,0.18412775976634174,0.3720254574765051,24.717171717171716,17314665.160132445,0.0587708341323538,1.0704139343359875,25.902565117297843,8.030559299934161,104,0.0537931655905872,0.9921780318832112,40.57872655445379,12.409196391107407,17972603.636263404,17972603.636263404,17946563.897279467,17681400.275964275,0.02229681701207875,18329356.114907503,0.05860297876920053,0.0375203683876387,0.9964067460294046,37.29335002368996,10.068105093098046,8,2025,0.06176348182107873,1.0345092733435646,33.82648753454786,8.097087239918391
BU_01,2025-09-01,99,0.16148736402660507,0.3224265667914555,25.717171717171716,18329356.114907503,0.0375203683876387,0.9964067460294046,37.29335002368996,10.068105093098046,104,0.0587708341323538,1.0704139343359875,25.902565117297843,8.030559299934161,17314665.160132445,17314665.160132445,17622626.915026367,17753256.019128498,-0.03660785545859546,17539535.914763402,-0.04309044983319026,0.0645971852859158,0.9802925380205226,37.04129441339635,5.2871591151065935,9,2025,0.06066794799624704,1.0310290323949904,34.45708587933049,7.259342915475556
BU_01,2025-10-01,99,0.16880319256170276,0.3371391269154343,26.717171717171716,17539535.914763402,0.0645971852859158,0.9802925380205226,37.04129441339635,5.2871591151065935,104,0.0375203683876387,0.9964067460294046,37.29335002368996,10.068105093098046,18329356.114907503,18329356.114907503,17872208.303767785,17875457.26126113,0.05860297876920062,17705888.94571529,0.009484460236594086,0.0463931483183739,1.0336527928071022,37.87653008685288,10.521595918468318,10,2025,0.05755696042935908,1.0440928173498332,34.417293902908966,8.57501390230953
BU_01,2025-11-01,101,0.1606978176365534,0.3217690160535005,27.26732673267327,17705888.94571529,0.0463931483183739,1.0336527928071022,37.87653008685288,10.521595918468318,108,0.0645971852859158,0.9802925380205226,37.04129441339635,5.2871591151065935,17539535.914763402,17539535.914763402,17727852.39660112,17837208.14694029,-0.043090449833190214,18105071.00670884,0.022545157840840952,0.0637380405104499,1.0223553002651875,34.784767676903066,7.95198604606524,11,2025,0.056469831060622235,1.0278259558412763,34.34685117835498,7.974975467678428
BU_02,2022-06-01,5,0.41444648327640393,0.5551492930936676,5.0,8930643.324792912,0.0714660691237437,0.9593659735078578,33.494278281593246,7.810018819703949,11,,,,,,,,,0.02254515784084088,9133535.569025328,0.022718659435110842,0.0489137551915844,0.956982485095406,43.68992637202605,11.29753694857993,6,2022,0.059122031678062376,0.9918714957159394,36.58007077733534,8.280814587932703
BU_02,2022-07-01,7,0.5038611591438501,0.7002609595161552,5.714285714285714,9133535.569025328,0.0489137551915844,0.956982485095406,43.68992637202605,11.29753694857993,12,0.0714660691237437,0.9593659735078578,33.494278281593246,7.810018819703949,8930643.324792912,8930643.324792912,,,,7865885.880133719,-0.1387906883716099,0.0610977319914906,1.056719777106893,31.494028745081653,5.14417830777246,7,2022,0.06290174759667132,0.9964804006317602,36.32781888246887,7.812202348919018
BU_02,2022-08-01,7,0.5076137427203126,0.689207776258977,6.714285714285714,7865885.880133719,0.0610977319914906,1.056719777106893,31.494028745081653,5.14417830777246,17,0.0489137551915844,0.956982485095406,43.68992637202605,11.29753694857993,9133535.569025328,9133535.569025328,,,0.022718659435110755,9877775.16307547,0.25577402387988224,0.0474118017280796,0.9753814089358552,36.55140228294266,8.771776338399064,8,2022,0.0633133010459427,1.0069377628284437,34.838866348044625,8.15142840895674
BU_02,2022-09-01,9,0.5663370613129951,0.7520311166701278,7.111111111111111,9877775.16307547,0.0474118017280796,0.9753814089358552,36.55140228294266,8.771776338399064,17,0.0610977319914906,1.056719777106893,31.494028745081653,5.14417830777246,7865885.880133719,7865885.880133719,8643354.924650652,,-0.1387906883716099,9810747.670287143,-0.00678568723034761,0.0679120739091228,1.0431005335690082,33.260655159945294,4.14776319615964,9,2022,0.05883566721509116,1.0023817214205737,35.51522597732267,7.426584014932759
BU_02,2022-10-01,10,0.5470897088002685,0.6995085933413073,7.8,9810747.670287143,0.0679120739091228,1.0431005335690082,33.260655159945294,4.14776319615964,18,0.0474118017280796,0.9753814089358552,36.55140228294266,8.771776338399064,9877775.16307547,9877775.16307547,8959065.537411505,,0.25577402387988224,10364704.042757764,0.056464236069217716,0.0629541439532135,1.036973142707584,34.20294022395414,7.895600644131834,10,2022,0.05747322208663197,1.0174932491329345,36.3984353984707,8.476072727334111
BU_02,2022-11-01,11,0.5003675205738186,0.7248694091819284,8.454545454545455,10364704.042757764,0.0629541439532135,1.036973142707584,34.20294022395414,7.895600644131834,21,0.0679120739091228,1.0431005335690082,33.260655159945294,4.14776319615964,9810747.670287143,9810747.670287143,9184802.904498776,,-0.006785687230347559,10246443.280811518,-0.011409950680538686,0.0391415741646558,0.9926497481010076,31.772111770119132,8.686816605716816,11,2022,0.05521601494528165,0.9893106238074371,36.7952916066244,7.900856296897039
BU_02,2022-12-01,12,0.48471806944942314,0.685642025479473,9.083333333333334,10246443.280811518,0.0391415741646558,0.9926497481010076,31.772111770119132,8.686816605716816,24,0.0629541439532135,1.036973142707584,34.20294022395414,7.895600644131834,10364704.042757764,10364704.042757764,10017742.292040126,9330548.60834539,0.0564642360692178,10346672.16378032,0.009781821869496932,0.0675627288341303,1.0111640001785602,33.21822036715775,7.587056441144255,12,2022,0.054856583270663783,1.001553810065009,36.04637614478125,7.577859631971261
BU_02,2023-01-01,17,0.4415453793039197,0.6529532485588186,8.588235294117647,10346672.16378032,0.0675627288341303,1.0111640001785602,33.21822036715775,7.587056441144255,25,0.0391415741646558,0.9926497481010076,31.772111770119132,8.686816605716816,10246443.280811518,10246443.280811518,10140631.664618809,9549848.601015158,-0.011409950680538739,10561306.178269578,0.020744255843014724,0.0760651434396684,1.0245506265414792,31.957722492392563,10.134574140944236,1,2023,0.05970088826544646,0.9898141398505128,36.800401998012795,8.184213127817145
BU_02,2023-02-01,17,0.46282619669806735,0.7228319582313542,9.588235294117647,10561306.178269578,0.0760651434396684,1.0245506265414792,31.957722492392563,10.134574140944236,27,0.0675627288341303,1.0111640001785602,33.21822036715775,7.587056441144255,10346672.16378032,10346672.16378032,10319273.162449868,9752038.033474322,0.009781821869496943,10990198.934113072,0.04060982122892741,0.0557112865116695,0.9826966047113838,40.7107600648815,9.07564865176727,2,2023,0.059954871790830824,1.0014204708618943,36.624593302901204,8.086409637112396
BU_02,2023-03-01,18,0.46182224675149075,0.707868960972203,10.277777777777779,10990198.934113072,0.0557112865116695,0.9826966047113838,40.7107600648815,9.07564865176727,32,0.0760651434396684,1.0245506265414792,31.957722492392563,10.134574140944236,10561306.178269578,10561306.178269578,10384807.207620472,10201274.7498303,0.020744255843014647,10626101.561867235,-0.0331292794997273,0.0436959878321208,1.0275020521249,34.04236820708321,8.627434059166912,3,2023,0.06086428236565165,0.9885557048650184,36.609430872497455,8.536074961762107
BU_02,2023-04-01,21,0.4204464114042614,0.7903035005448049,10.380952380952381,10626101.561867235,0.0436959878321208,1.0275020521249,34.04236820708321,8.627434059166912,35,0.0557112865116695,0.9826966047113838,40.7107600648815,9.07564865176727,10990198.934113072,10990198.934113072,10632725.75872099,10386678.7116699,0.04060982122892742,11350722.487725416,0.06819254659286819,0.055565351671251,1.0280406641976092,29.89348930620102,8.526388930039097,4,2023,0.057779184270141004,0.9989212309343743,36.30321750218159,8.772175334819213
BU_02,2023-05-01,24,0.49966563419550153,0.8045778239326958,10.583333333333334,11350722.487725416,0.055565351671251,1.0280406641976092,29.89348930620102,8.526388930039097,36,0.0436959878321208,1.0275020521249,34.04236820708321,8.627434059166912,10626101.561867235,10626101.561867235,10725868.89141663,10522571.026933247,-0.03312927949972733,11969600.402183969,0.05452321780642617,0.046490389029925,0.9611566295328368,39.6596472728594,7.013746022138854,5,2023,0.05707022790664322,1.0021925022884528,35.94569656618941,8.086443721680249
BU_02,2023-06-01,25,0.5113762433152614,0.8085356763640028,11.32,11969600.402183969,0.046490389029925,0.9611566295328368,39.6596472728594,7.013746022138854,36,0.055565351671251,1.0280406641976092,29.89348930620102,8.526388930039097,11350722.487725416,11350722.487725416,10989007.661235241,10686907.434427856,0.06819254659286811,11239959.278587552,-0.060957851480429266,0.0670848450101438,0.995313841004926,29.257479881955952,7.617518963111877,6,2023,0.053446352908030514,1.0037625890239512,35.91184029095635,7.979841459415
